id,supermarket,name,price,reference_price,reference_unit
252414,mercadona-es,Refresco Fanta naranja,2.0,0.5,L
252415,mercadona-es,Refresco Fanta naranja,1.32,0.66,L
252416,mercadona-es,Refresco Fanta naranja,3.33,1.12,L
252417,mercadona-es,Refresco Fanta naranja,0.49,1.48,L
252418,mercadona-es,Refresco Fanta naranja zero azúcares añadidos,1.0,0.5,L
252419,mercadona-es,Refresco Fanta naranja zero azúcares añadidos,0.45,1.36,L
252420,mercadona-es,Refresco de naranja Hacendado fresh gas,0.62,0.31,L
252421,mercadona-es,Refresco de naranja Hacendado fresh gas,2.4,0.8,L
252422,mercadona-es,Refresco de naranja Hacendado fresh gas,0.4,0.8,L
252423,mercadona-es,Refresco de naranja Hacendado fresh gas,1.62,0.82,L
252424,mercadona-es,Refresco de naranja Hacendado fresh gas,0.27,0.82,L
252425,mercadona-es,Refresco de naranja Hacendado zero fresh gas,0.65,0.33,L
252426,mercadona-es,Refresco de naranja Hacendado zero fresh gas,1.62,0.82,L
252427,mercadona-es,Refresco de naranja Hacendado zero fresh gas,0.27,0.82,L
252471,mercadona-es,Licor de café Puente Pazos,5.69,8.13,L
252528,mercadona-es,Cerveza Clásica Steinburg,2.76,0.7,L
252529,mercadona-es,Cerveza Clásica Steinburg,0.23,0.7,L
252530,mercadona-es,Cerveza Heineken,5.2,1.97,L
252531,mercadona-es,Cerveza Heineken,0.65,1.97,L
252532,mercadona-es,Cerveza Amstel,6.48,1.09,L
252533,mercadona-es,Cerveza Amstel,0.56,1.7,L
252534,mercadona-es,Cerveza especial Mahou,7.92,2.0,L
252535,mercadona-es,Cerveza especial Mahou,0.68,2.06,L
252536,mercadona-es,Cerveza doble malta Voll-Damm,4.74,2.39,L
252537,mercadona-es,Cerveza doble malta Voll-Damm,0.79,2.39,L
252538,mercadona-es,Cerveza Suave Steinburg,2.64,0.67,L
252539,mercadona-es,Cerveza Suave Steinburg,0.22,0.67,L
252540,mercadona-es,Cerveza especial San Miguel,5.28,1.33,L
252541,mercadona-es,Cerveza especial San Miguel,0.56,1.7,L
252542,mercadona-es,Cerveza Especial Steinburg,3.36,0.85,L
252543,mercadona-es,Cerveza Especial Steinburg,0.28,0.85,L
252544,mercadona-es,Cerveza Pils Krombacher,12.0,2.4,L
252545,mercadona-es,Cerveza Pils Krombacher,2.22,1.12,L
252546,mercadona-es,Cerveza Pils Krombacher,0.37,1.12,L
252547,mercadona-es,Cerveza Tostada 1897,2.76,1.39,L
252548,mercadona-es,Cerveza Tostada 1897,0.46,1.39,L
252549,mercadona-es,Cerveza doble malta,2.88,1.45,L
252550,mercadona-es,Cerveza doble malta,0.48,1.45,L
252551,mercadona-es,Cerveza sin gluten Steinburg,2.7,1.36,L
252552,mercadona-es,Cerveza sin gluten Steinburg,0.45,1.36,L
252553,mercadona-es,Cerveza negra Black 1897,2.7,1.36,L
252554,mercadona-es,Cerveza negra Black 1897,0.45,1.36,L
252555,mercadona-es,Cerveza Pilsen Sabor a Sur Steinburg,3.24,0.82,L
252556,mercadona-es,Cerveza Pilsen Sabor a Sur Steinburg,0.27,0.82,L
252557,mercadona-es,Cerveza Amstel,1.09,1.09,L
252558,mercadona-es,Cerveza Amstel,4.79,1.6,L
252559,mercadona-es,Cerveza Clásica Steinburg,4.2,0.7,L
252560,mercadona-es,Cerveza Clásica Steinburg,0.7,0.7,L
252561,mercadona-es,Cerveza Clásica Steinburg,3.9,0.65,L
252562,mercadona-es,Cerveza Clásica Steinburg,0.65,0.65,L
252563,mercadona-es,Cerveza Clásica Steinburg,3.6,0.91,L
252564,mercadona-es,Cerveza Clásica Steinburg,0.3,0.91,L
252565,mercadona-es,Cerveza Clásica Steinburg,3.24,1.35,L
252566,mercadona-es,Cerveza Clásica Steinburg,0.27,1.35,L
252567,mercadona-es,Cerveza reserva 1925 Alhambra,6.58,3.32,L
252568,mercadona-es,Cerveza reserva,3.96,2.0,L
252569,mercadona-es,Cerveza reserva,0.66,2.0,L
252570,mercadona-es,Cerveza de trigo Franziskaner,5.34,2.51,L
252571,mercadona-es,Cerveza de trigo Franziskaner,0.89,2.51,L
252572,mercadona-es,Cerveza abadía Tongerlo,4.0,3.03,L
252573,mercadona-es,Cerveza abadía Tongerlo,1.0,3.03,L
252574,mercadona-es,Cerveza Especial Steinburg,0.95,0.95,L
252575,mercadona-es,Cerveza Especial Steinburg,4.8,1.21,L
252576,mercadona-es,Cerveza Especial Steinburg,0.4,1.21,L
252577,mercadona-es,Cerveza Suave Steinburg,0.65,0.65,L
252578,mercadona-es,Cerveza Suave Steinburg,1.39,0.93,L
252579,mercadona-es,Cerveza Pils Krombacher,3.6,1.82,L
252580,mercadona-es,Cerveza Pils Krombacher,0.6,1.82,L
252581,mercadona-es,Cerveza roja sabor intenso,4.4,3.33,L
252582,mercadona-es,Cerveza roja sabor intenso,1.1,3.33,L
252583,mercadona-es,Cerveza negra Black 1897,3.9,1.97,L
252584,mercadona-es,Cerveza negra Black 1897,0.65,1.97,L
252585,mercadona-es,Cerveza doble malta 1897,3.36,2.24,L
252586,mercadona-es,Cerveza doble malta 1897,0.56,2.24,L
252587,mercadona-es,Cerveza tostada Turia,6.0,2.0,L
252588,mercadona-es,Cerveza tostada Turia,0.57,2.28,L
252589,mercadona-es,Cerveza El Águila sin filtrar,0.89,2.7,L
252590,mercadona-es,Cerveza Abadía tostada Hélécine,1.25,3.79,L
252591,mercadona-es,Cerveza de trigo a la cereza Chérie,1.65,5.0,L
252592,mercadona-es,Cerveza Salvator Paulaner,1.3,3.94,L
252593,mercadona-es,Cerveza Grand Cru Especialidades 1897,1.6,4.85,L
252594,mercadona-es,Cerveza de trigo tostada Paulaner,1.5,3.0,L
252595,mercadona-es,Cerveza IPA aromática & amarga Especialidades 1897,4.8,3.64,L
252596,mercadona-es,Cerveza IPA aromática & amarga Especialidades 1897,1.2,3.64,L
252597,mercadona-es,Cerveza doble malta sin gluten Belgian Blonde Birra & Blues,1.7,5.15,L
252598,mercadona-es,Cerveza artesana Paquita Brown Tyris,1.65,5.0,L
252599,mercadona-es,Cerveza de trigo 1897,0.75,2.27,L
252600,mercadona-es,Cerveza Especial Steinburg,4.2,1.75,L
252601,mercadona-es,Cerveza Especial Steinburg,0.35,1.75,L
252602,mercadona-es,Cerveza sin gluten Ambar,3.6,2.4,L
252603,mercadona-es,Cerveza suave Budweiser,3.0,2.0,L
252604,mercadona-es,Cerveza suave Budweiser,0.62,2.48,L
252605,mercadona-es,Cerveza Radler con zumo natural de limón Steinburg,1.05,1.05,L
252606,mercadona-es,Cerveza Radler con zumo natural de limón Steinburg,4.2,1.06,L
252607,mercadona-es,Cerveza Radler con zumo natural de limón Steinburg,0.35,1.06,L
252608,mercadona-es,Cerveza Radler con zumo natural de limón Steinburg,2.22,1.12,L
252609,mercadona-es,Cerveza Radler con zumo natural de limón Steinburg,0.37,1.12,L
252610,mercadona-es,Bebida cider con gas Wild panther sabor a manzana,9.6,2.42,L
252611,mercadona-es,Bebida cider con gas Wild panther sabor a manzana,0.9,2.73,L
252612,mercadona-es,Cerveza Corona,6.0,2.82,L
252613,mercadona-es,Cerveza Corona,1.32,3.72,L
252614,mercadona-es,Cerveza Shandy sabor limón Steinburg,0.95,0.95,L
252615,mercadona-es,Cerveza Shandy sabor limón Steinburg,3.84,0.97,L
252616,mercadona-es,Cerveza Shandy sabor limón Steinburg,0.32,0.97,L
252617,mercadona-es,Cerveza Shandy sabor limón Steinburg,2.04,1.03,L
252618,mercadona-es,Cerveza Shandy sabor limón Steinburg,0.34,1.03,L
252619,mercadona-es,"Cerveza Radler Steinburg 0,0% sin alcohol",2.4,1.21,L
252620,mercadona-es,"Cerveza Radler Steinburg 0,0% sin alcohol",0.4,1.21,L
252621,mercadona-es,Cerveza con sabor a tequila 1897,3.0,1.52,L
252622,mercadona-es,Cerveza con sabor a tequila 1897,0.5,1.52,L
252623,mercadona-es,Cerveza con sabor a tequila 1897,4.5,2.27,L
252624,mercadona-es,Cerveza con sabor a tequila 1897,0.75,2.27,L
252625,mercadona-es,Bebida cider con gas Wild panther sabor a fresa y lima,9.6,2.42,L
252626,mercadona-es,Bebida cider con gas Wild panther sabor a fresa y lima,0.9,2.73,L
252627,mercadona-es,Bebida cider con gas Wild panther sabor a mora,9.6,2.42,L
252628,mercadona-es,Bebida cider con gas Wild panther sabor a mora,0.9,2.73,L
252629,mercadona-es,Bebida cider con gas Wild panther sabor a mango y maracuyá,9.6,2.42,L
252630,mercadona-es,Bebida cider con gas Wild panther sabor a mango y maracuyá,0.9,2.73,L
252631,mercadona-es,"Cerveza 0,0% sin alcohol San Miguel",2.52,1.68,L
252632,mercadona-es,Cerveza sin alcohol Steinburg,0.85,0.85,L
252633,mercadona-es,Cerveza sin alcohol Steinburg,1.6,1.07,L
252634,mercadona-es,"Cerveza 0,0% sin alcohol Falke",1.7,1.13,L
252635,mercadona-es,"Cerveza de trigo 0,0% sin alcohol Holland Bavaria",0.95,2.88,L
252636,mercadona-es,"Cerveza 0,0% sin alcohol tostada Mahou",0.9,2.73,L
252637,mercadona-es,Cerveza sin alcohol Steinburg,3.24,0.82,L
252638,mercadona-es,Cerveza sin alcohol Steinburg,0.27,0.82,L
252639,mercadona-es,"Cerveza 0,0% sin alcohol San Miguel",4.32,1.64,L
252640,mercadona-es,"Cerveza 0,0% sin alcohol San Miguel",0.56,1.7,L
252641,mercadona-es,"Cerveza 0,0% sin alcohol Falke",3.96,1.0,L
252642,mercadona-es,"Cerveza 0,0% sin alcohol Falke",0.33,1.0,L
252643,mercadona-es,"Cerveza sin gluten Steinburg 0,0% sin alcohol",2.1,1.06,L
252644,mercadona-es,"Cerveza sin gluten Steinburg 0,0% sin alcohol",0.35,1.06,L
252645,mercadona-es,Sangría Casón Histórico,1.2,0.8,L
252646,mercadona-es,Tinto de verano limón Sandevid,1.4,0.93,L
252647,mercadona-es,Tinto de verano zero limón Casón Histórico,1.0,0.5,L
252648,mercadona-es,Sangría Don Simón,1.75,1.17,L
252649,mercadona-es,Tinto de verano clásico Sandevid,1.4,0.93,L
252650,mercadona-es,"Tinto de verano 0,0% sin alcohol limón Don Simón",1.0,0.67,L
252651,mercadona-es,Tinto de verano limón Don Simón,1.3,0.87,L
252652,mercadona-es,Tinto de verano sabor limón Casón Histórico,1.18,0.59,L
252653,mercadona-es,Tinto de verano clásico Don Simón,1.3,0.87,L
252654,mercadona-es,Tinto de verano classic Casón Histórico,1.18,0.59,L
252655,mercadona-es,Tinto de verano sabor limón Casón Histórico,2.64,1.33,L
252656,mercadona-es,Tinto de verano sabor limón Casón Histórico,0.44,1.33,L
252657,mercadona-es,Tinto de verano zero limón Casón Histórico,2.64,1.33,L
252658,mercadona-es,Tinto de verano zero limón Casón Histórico 0% alcohol 0% azúcares,0.44,1.33,L
252659,mercadona-es,Vino tinto Casón Histórico,0.95,0.95,L
252660,mercadona-es,Vino tinto Don Simón,1.45,1.45,L
252661,mercadona-es,Vino tinto Masía de Altigón,4.75,0.95,L
252662,mercadona-es,Vino tinto tempranillo Elegido,1.76,1.76,L
252663,mercadona-es,Vino tinto Dominio de Borgia,2.36,1.18,L
252664,mercadona-es,Vino tinto Dominio de Borgia,5.35,1.07,L
252665,mercadona-es,Vino tinto Cabernet Sauvignon Don Simón,1.28,1.71,L
252666,mercadona-es,Vino tinto D.O Rioja El Coto crianza,5.85,7.8,L
252667,mercadona-es,Vino tinto D.O Rioja Comportillo cosecha,2.3,3.07,L
252668,mercadona-es,Vino tinto D.O Rioja Cune crianza,6.55,8.73,L
252669,mercadona-es,Vino tinto D.O Rioja Comportillo crianza,2.9,3.87,L
252670,mercadona-es,Vino tinto D.O Rioja Reservado crianza,4.2,7.49,L
252671,mercadona-es,Vino tinto D.O Rioja Faustino VII cosecha,3.75,5.0,L
252672,mercadona-es,Vino tinto D.O Rioja Comportillo reserva,3.95,5.27,L
252673,mercadona-es,Vino tinto D.O Rioja Coto de Imaz reserva,8.25,11.0,L
252674,mercadona-es,Vino tinto D.O Rioja Marqués de Cáceres crianza,7.3,9.73,L
252675,mercadona-es,Vino tinto D.O Rioja Arteso crianza,4.5,6.0,L
252676,mercadona-es,Vino tinto D.O Rioja Herederos del Marqués de Riscal reserva,14.4,19.2,L
252677,mercadona-es,Vino tinto D.O Rioja Reservado reserva,3.95,5.27,L
252678,mercadona-es,Vino tinto D.O Rioja Arteso reserva,7.0,9.33,L
252679,mercadona-es,Vino tinto Caperucita tinta Torre Oria suave,1.65,2.2,L
252680,mercadona-es,Vino tinto D.O Utiel-Requena Torre Oria crianza,2.0,2.67,L
252681,mercadona-es,Vino tinto D.O Utiel-Requena Hoya de Cadenas reserva,3.85,5.13,L
252682,mercadona-es,Vino tinto D.O Valencia L'Antigón,0.99,1.32,L
252683,mercadona-es,Vino tinto D.O Utiel-Requena Enterizo,2.49,3.32,L
252684,mercadona-es,Vino tinto Monastrell Torre Oria,3.25,4.33,L
252685,mercadona-es,Vino tinto Ostras Pedrín!,2.65,3.53,L
252686,mercadona-es,Vino tinto D.O Utiel-Requena Torre Oria reserva,2.85,3.8,L
252687,mercadona-es,Vino tinto D.O. Utiel-Requena Bobal Viñedo antiguo Torre Oria,2.9,3.87,L
252688,mercadona-es,Vino tinto D.O Valencia Castillo de Liria,2.29,3.05,L
252689,mercadona-es,Vino tinto Gran viñedo Hacendado,1.05,1.4,L
252690,mercadona-es,Vino tinto D.O La Mancha Fidencio crianza,1.45,1.93,L
252691,mercadona-es,Vino tinto D.O La Mancha Fidencio,1.2,1.6,L
252692,mercadona-es,Vino tinto D.O La Mancha Estola reserva,3.65,4.87,L
252693,mercadona-es,Vino tinto D.O Valdepeñas Viña Albali crianza,2.39,3.19,L
252694,mercadona-es,Vino tinto D.O Valdepeñas Pata Negra gran reserva,2.65,3.53,L
252695,mercadona-es,Vino tinto D.O Valdepeñas Pata Negra gran reserva,10.5,3.5,L
252696,mercadona-es,Vino tinto D.O La Mancha Estola crianza,3.1,4.13,L
252697,mercadona-es,Vino tinto D.O Valdepeñas Viña Albali reserva,3.49,4.65,L
252698,mercadona-es,Vino tinto D.O Valdepeñas Señorío de los Llanos crianza,2.65,2.65,L
252699,mercadona-es,Vino tinto D.O Valdepeñas Conde de Egara reserva tempranillo,1.99,2.65,L
252700,mercadona-es,Vino tinto D.O Ribera del Duero Abadía Mantrús crianza,3.8,5.07,L
252701,mercadona-es,Vino tinto D.O Ribera del Duero Condado de Teón crianza,6.5,8.67,L
252702,mercadona-es,Vino tinto D.O Ribera del Duero Condado de Teón roble,4.95,6.6,L
252703,mercadona-es,Vino tinto D.O Ribera del Duero Abadía Mantrús reserva,5.4,7.2,L
252704,mercadona-es,Vino tinto D.O Ribera del Duero Abadía Mantrús roble,3.15,4.2,L
252705,mercadona-es,Vino tinto selección Armónico,1.9,2.53,L
252706,mercadona-es,Vino tinto D.O Campo de Borja Borsao barrica,2.3,3.07,L
252707,mercadona-es,Vino tinto dulce de aguja Sangue di Giuda Cueva peccato,3.75,5.0,L
252708,mercadona-es,Vino tinto gran selección Armónico,2.19,2.92,L
252709,mercadona-es,Vino tinto tempranillo El Mandamás The Guv'Nor,2.5,3.33,L
252710,mercadona-es,Vino tinto tempranillo Fin del Río Fariña,1.97,1.97,L
252711,mercadona-es,Vino tinto D.O Somontano Pico Aneto reserva,4.55,6.07,L
252712,mercadona-es,Vino tinto D.O Campo de Borja Borsao,1.86,2.48,L
252713,mercadona-es,Vino tinto D.O Toro Conquero roble,2.65,3.53,L
252714,mercadona-es,Vino tinto D.O Toro Gran Conquero madurado en barrica 12 meses,4.85,6.47,L
252715,mercadona-es,Vino tinto sin sulfitos añadidos Davida D.O. Navarra,3.65,4.87,L
252716,mercadona-es,Vino tinto Porto Tawny Almeida Dias,5.1,6.8,L
252717,mercadona-es,Vino tinto D.O Navarra Embrujada roble,2.0,2.67,L
252718,mercadona-es,Vino tinto Merlot Mar de Uvas,2.5,3.33,L
252719,mercadona-es,Vino tinto Syrah Mar de Uvas,2.5,3.33,L
252720,mercadona-es,Vino tinto D.O Toro Arribeño joven,2.0,2.67,L
252721,mercadona-es,Vino blanco Casón Histórico,0.95,0.95,L
252722,mercadona-es,Vino blanco Don Simón chardonnay airén,1.28,1.71,L
252724,mercadona-es,Vino blanco Don Simón,1.45,1.45,L
252725,mercadona-es,Vino blanco airén verdejo Elegido,1.76,1.76,L
252726,mercadona-es,Vino blanco Marina Alta D.O Alicante,4.85,6.47,L
252727,mercadona-es,Vino blanco D.O Valencia Castillo Liria Viura Sauvignon Blanc,2.29,3.05,L
252728,mercadona-es,Vino blanco D.O La Mancha Fidencio,1.2,1.6,L
252729,mercadona-es,Vino blanco tierra de Cádiz Barbadillo cosecha,3.75,5.0,L
252730,mercadona-es,Vino blanco Chardonnay Indómito,1.99,2.65,L
252731,mercadona-es,Vino blanco D.O Alicante Bahía de Dénia,4.9,6.53,L
252732,mercadona-es,Vino blanco D.O Ribeiro Larmeu,1.85,2.47,L
252733,mercadona-es,Vino blanco D.O Rioja El Coto,3.49,4.65,L
252734,mercadona-es,Vino blanco afrutado Blancauvas,1.65,2.2,L
252735,mercadona-es,Vino blanco D.O Rioja Comportillo cosecha,2.35,3.13,L
252736,mercadona-es,Vino blanco D.O Rioja Arteso,3.0,4.0,L
252737,mercadona-es,Vino blanco crianza D.O Valdepeñas Señorío de los Llanos,1.95,2.6,L
252738,mercadona-es,Vino blanco albariño D.O Rías Baixas Pazo de Orantes,3.55,4.73,L
252739,mercadona-es,Vino blanco D.O Valencia La Malcriada dulce,2.25,3.0,L
252740,mercadona-es,Vino blanco verdejo D.O Rueda Arribeño,2.2,2.93,L
252741,mercadona-es,Vino blanco verdejo D.O Rueda Abadía Mantrús,2.2,2.93,L
252742,mercadona-es,Vino blanco verdejo D.O Rueda Marqués de Riscal,7.4,9.87,L
252743,mercadona-es,Vino blanco D.O Rueda Abadía Mantrús Sauvignon blanc,3.0,4.0,L
252744,mercadona-es,Vino blanco verdejo D.O Rueda Condado Teón,3.95,5.27,L
252745,mercadona-es,Vino blanco suave y afrutado El Pescaito,2.0,2.67,L
252746,mercadona-es,Vino blanco semidulce Diamante D.O Rioja,3.99,5.32,L
252747,mercadona-es,Vino blanco semidulce Bach D.O Catalunya,4.35,5.8,L
252748,mercadona-es,Vino blanco semidulce Castillo de Liria D.O Valencia,2.29,3.05,L
252749,mercadona-es,Vino blanco D.O Valencia semidulce Allegretto Alba,1.5,2.0,L
252750,mercadona-es,Mistela dulce de moscatel Mig Segle D.O Valencia,2.79,3.72,L
252751,mercadona-es,Vino dulce Pedro Ximénez Real Tesoro D.O Jerez de la frontera,5.6,7.47,L
252752,mercadona-es,Mistela muy dulce de moscatel Mig Segle D.O Valencia,2.89,3.85,L
252753,mercadona-es,Bebida refrescante aromatizada sin alcohol light Yemavin,0.88,0.88,L
252754,mercadona-es,Vino fino Real Tesoro D.O Jerez de la frontera,2.7,3.6,L
252755,mercadona-es,Mosto tinto Casón Histórico,1.15,0.77,L
252756,mercadona-es,Vino dulce cream Real Tesoro D.O Jerez de la frontera,3.19,4.25,L
252757,mercadona-es,Mosto blanco Casón Histórico,1.15,0.77,L
252758,mercadona-es,Vino fino Corredera D.O Montilla-Moriles,2.25,3.0,L
252759,mercadona-es,Manzanilla La Bailaora D.O Sanlúcar de Barrameda,2.44,3.25,L
252760,mercadona-es,Vino dulce Pedro Ximénez Málaga Virgen,5.95,7.93,L
252761,mercadona-es,Vino rosado D.O Valencia Castillo de Liria,2.29,3.05,L
252762,mercadona-es,Vino rosado Alicia en el país de las uvas suave y goloso,1.7,2.27,L
252763,mercadona-es,Vino rosado Casón Histórico,0.95,0.95,L
252764,mercadona-es,Vino rosado D.O Navarra Hypatia,1.79,2.39,L
252765,mercadona-es,Vino rosado D.O Rioja Comportillo cosecha,2.35,3.13,L
252766,mercadona-es,Vino rosado D.O La Mancha Fidencio,1.2,1.6,L
252767,mercadona-es,Vino rosado Dominio de Borgia,5.35,1.07,L
252768,mercadona-es,Vino rosado D.O Cigales Nomo,2.0,2.67,L
252769,mercadona-es,Lambrusco dell'Emilia rosado espumoso Piccolo Giovanni,1.85,2.47,L
252771,mercadona-es,Vino blanco espumoso verdejo dulZ.Ze frizzante,2.99,3.99,L
252772,mercadona-es,Lambrusco Dell'Emilia rojo espumoso Piccolo Giovanni,1.85,2.47,L
252773,mercadona-es,Vino blanco de aguja espumoso Blanc Pescador,3.59,4.79,L
252774,mercadona-es,Vino dulce Blue moscato V.Cristina espumoso,1.95,2.6,L
252775,mercadona-es,Vino rosado afrutado espumoso PeÃ±ascal,3.15,4.2,L
252776,mercadona-es,Vino blanco dulce Moscato espumoso Cueva Peccato,2.3,3.07,L
252777,mercadona-es,Sidra asturiana El Mayu,0.99,1.32,L
252778,mercadona-es,Sidra asturiana El Mayu,1.85,1.85,L
252779,mercadona-es,Sidra El Gaitero,1.9,2.53,L
252780,mercadona-es,Sidra natural Polían,1.5,2.14,L
252781,mercadona-es,Sidra sin alcohol El Lagar,1.2,1.6,L
252782,mercadona-es,Sidra extra El Gaitero,2.5,3.33,L
252783,mercadona-es,Cava brut Cabré & Sabaté,1.95,2.6,L
252784,mercadona-es,Cava brut Cabré & Sabaté,1.58,4.21,L
252785,mercadona-es,Cava brut Cabré & Sabaté,4.35,5.44,L
252786,mercadona-es,Cava brut Señorío De Requena,2.5,3.33,L
252787,mercadona-es,Cava brut nature Jaume Serra,3.25,4.33,L
252788,mercadona-es,Cava brut Anna Codorníu,9.35,12.47,L
252789,mercadona-es,Cava brut nature vintage Cabré & Sabaté,3.75,5.0,L
252790,mercadona-es,Cava brut nature Juvé & Camps,16.25,21.67,L
252791,mercadona-es,Cava brut Cabré & Sabaté Chardonnay,3.75,5.0,L
252792,mercadona-es,Cava brut rosado Cabré & Sabaté,2.29,3.05,L
252793,mercadona-es,Cava brut nature Bach Extrísimo,4.35,5.8,L
252794,mercadona-es,Cava brut Freixenet,5.4,7.2,L
252795,mercadona-es,Cava semi seco Cabré & Sabaté,1.95,2.6,L
252796,mercadona-es,Cava semi seco Cabré & Sabaté,1.58,4.21,L
252797,mercadona-es,Cava semi seco Cabré & Sabaté,4.35,5.44,L
252798,mercadona-es,Cava semi seco Freixenet,5.4,7.2,L
252799,mercadona-es,Bebida zumo de frutas con gas Magic sin alcohol,1.55,2.07,L
252800,mercadona-es,Cava semi seco Señorío De Requena,2.5,3.33,L
252801,mercadona-es,"Vino espumoso sin alcohol 0,0% Viña secret",3.3,4.4,L
252802,mercadona-es,Vermouth bianco Martini,8.99,8.99,L
252803,mercadona-es,Vermouth rosso Martini,8.99,8.99,L
252804,mercadona-es,Aperitivo Aperol,11.5,16.43,L
252805,mercadona-es,Vermouth blanco Maronti,2.05,2.05,L
252806,mercadona-es,Vermouth rojo Maronti,2.05,2.05,L
252807,mercadona-es,Vermouth rojo Maronti reserva,3.29,3.29,L
252808,mercadona-es,Ginebra London dry gin Larios,10.75,10.75,L
252809,mercadona-es,Ginebra London dry gin Beefeater,13.55,19.36,L
252810,mercadona-es,Ginebra extra dry gin Seagram's,14.99,21.41,L
252811,mercadona-es,Ginebra London dry gin Tanqueray,14.99,21.41,L
252812,mercadona-es,Ginebra London dry Kingerly & Sons,5.95,5.95,L
252813,mercadona-es,Ginebra strawberry gin Glivery,7.5,10.71,L
252814,mercadona-es,Ginebra triple destilada Glivery,6.45,9.21,L
252815,mercadona-es,Ginebra London dry gin Glivery,6.45,9.21,L
252816,mercadona-es,Ginebra 15 botanicals Blumara,10.75,15.36,L
252817,mercadona-es,Bebida espirituosa centenario Terry,8.25,8.25,L
252818,mercadona-es,Bebida espirituosa Veterano Osborne,8.25,8.25,L
252819,mercadona-es,Brandy de Jerez solera reserva Magno,10.75,15.36,L
252820,mercadona-es,Brandy de Jerez solera gran reserva Cardenal Mendoza,23.15,33.07,L
252821,mercadona-es,Bebida espirituosa Convidado de Baco,5.75,5.75,L
252822,mercadona-es,Brandy de Jerez solera Convidado de Baco,5.6,8.0,L
252823,mercadona-es,Brandy de Jerez solera reserva Convidado de Baco,6.95,9.93,L
252824,mercadona-es,Brandy de Jerez solera gran reserva Convidado de Baco,9.5,13.57,L
252825,mercadona-es,Whisky escocés Cutty Sark,10.49,14.99,L
252826,mercadona-es,Whisky escocés Ballantine's,10.95,15.64,L
252827,mercadona-es,Whisky escocés Red Label Johnnie Walker,13.49,19.27,L
252828,mercadona-es,Whisky escocés J&B,10.99,15.7,L
252829,mercadona-es,Whisky escocés Dewar's White Label,10.99,15.7,L
252830,mercadona-es,Whisky escocés Chivas Regal 12 años,25.65,36.64,L
252831,mercadona-es,Whisky escocés Cardhu 12 años,23.99,34.27,L
252832,mercadona-es,Whisky nacional DYC 10 años,14.95,21.36,L
252833,mercadona-es,Whisky nacional DYC 8 años,10.99,15.7,L
252834,mercadona-es,Whisky Crocker Land,5.0,7.14,L
252835,mercadona-es,Whisky escocés Brodick's,6.5,9.29,L
252836,mercadona-es,Whisky escocés Callander,6.9,9.86,L
252837,mercadona-es,Whiskey bourbon Black County,9.95,14.21,L
252838,mercadona-es,Whisky escocés James Webb,5.95,8.5,L
252839,mercadona-es,Whiskey irlandés Seven Heads,11.5,16.43,L
252840,mercadona-es,Whisky DYC,7.99,11.41,L
252841,mercadona-es,Whisky escocés William Lawson's,8.6,12.29,L
252842,mercadona-es,Ron añejo Negrita,8.19,11.7,L
252843,mercadona-es,Ron añejo Almirante,7.4,7.4,L
252844,mercadona-es,Ron blanco superior Almirante,5.8,5.8,L
252845,mercadona-es,Mojito Almirante,5.15,7.36,L
252846,mercadona-es,Ron dominicano añejo Ron Barceló,13.99,19.99,L
252847,mercadona-es,Ron dominicano añejo superior Brugal,13.79,19.7,L
252848,mercadona-es,Ron carta blanca superior Bacardí,11.99,17.13,L
252849,mercadona-es,Licor ronmiel de Canarias Perla de las Islas,5.95,8.5,L
252850,mercadona-es,Ron viejo Almirante,7.3,10.43,L
252851,mercadona-es,Ron caribeño sabor coco Malibu,10.55,15.07,L
252852,mercadona-es,Elixir a base de ron Almirante,6.95,9.93,L
252853,mercadona-es,Licor de ron caramelo Perla de las Islas,6.95,9.93,L
252854,mercadona-es,Piña colada Pi.omka,5.15,7.36,L
252855,mercadona-es,Ron añejo Cacique,11.99,17.13,L
252856,mercadona-es,Licor crema de whisky Baileys,12.69,18.13,L
252857,mercadona-es,Licor crema Irlandesa Royal Swan,5.0,7.14,L
252858,mercadona-es,Licor crema de arroz Royal Swan,6.0,8.57,L
252859,mercadona-es,Crema di limoncello,6.85,9.79,L
252860,mercadona-es,Licor de crema catalana Royal Swan,6.0,8.57,L
252861,mercadona-es,Licor crema de chocolate Royal Swan,6.0,8.57,L
252862,mercadona-es,Licor de crema Puente Pazos,5.69,8.13,L
252863,mercadona-es,Vodka Absolut,12.65,18.07,L
252864,mercadona-es,Bebida espirituosa a base de vodka Knebep rojo,4.49,6.41,L
252865,mercadona-es,Bebida espirituosa a base de vodka Knebep azul,4.49,6.41,L
252866,mercadona-es,Bebida espirituosa a base de vodka Knebep violeta,4.49,6.41,L
252867,mercadona-es,Bebida espirituosa a base de vodka Knebep caramelo,4.39,6.27,L
252868,mercadona-es,Vodka premium Vladonof,8.75,12.5,L
252869,mercadona-es,Vodka Knebep,6.25,6.25,L
252870,mercadona-es,Anís seco Cassalla Cerveró,10.4,10.4,L
252871,mercadona-es,Licor de anís Marie Brizard Anisette,8.9,8.9,L
252872,mercadona-es,Anís seco Tenis,11.45,11.45,L
252873,mercadona-es,Licor dulce Anís del mono,7.65,10.93,L
252874,mercadona-es,Licor de anís dulce Regio,5.89,5.89,L
252875,mercadona-es,Anís seco Regio,7.45,7.45,L
252876,mercadona-es,Licor de anís dulce La Castellana,7.69,10.99,L
